condition,state_id,target_name,internal_target_id,direct_or_reporter,carbon_count,mass_index,mass_isotopologue,fraction
condition0,theta0_sample_005,Fumarate,fumarate,direct,4,0,M+0,0.050545731769828066
condition0,theta0_sample_005,Fumarate,fumarate,direct,4,1,M+1,0.075803700603190832
condition0,theta0_sample_005,Fumarate,fumarate,direct,4,2,M+2,0.29262555370896398
condition0,theta0_sample_005,Fumarate,fumarate,direct,4,3,M+3,0.18515486369318643
condition0,theta0_sample_005,Fumarate,fumarate,direct,4,4,M+4,0.39587015022482985
condition0,theta0_sample_005,Malate,malate,direct,4,0,M+0,0.05053845275591843
condition0,theta0_sample_005,Malate,malate,direct,4,1,M+1,0.075817625646783474
condition0,theta0_sample_005,Malate,malate,direct,4,2,M+2,0.29260213430823406
condition0,theta0_sample_005,Malate,malate,direct,4,3,M+3,0.18518904341950695
condition0,theta0_sample_005,Malate,malate,direct,4,4,M+4,0.39585274386955621
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,0,M+0,0.022260504137042014
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,1,M+1,0.061105854825455275
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,2,M+2,0.13200501459705177
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,3,M+3,0.2803375361849067
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,4,M+4,0.1875839438519985
condition0,theta0_sample_005,Glutamine,glutamine,direct,5,5,M+5,0.31670714640354453
condition0,theta0_sample_005,Aspartate,aspartate,reporter,4,0,M+0,0.062902330853971275
condition0,theta0_sample_005,Aspartate,aspartate,reporter,4,1,M+1,0.12619288446565893
condition0,theta0_sample_005,Aspartate,aspartate,reporter,4,2,M+2,0.18425843908067757
condition0,theta0_sample_005,Aspartate,aspartate,reporter,4,3,M+3,0.20129514502578225
condition0,theta0_sample_005,Aspartate,aspartate,reporter,4,4,M+4,0.42535120057390918
condition0,theta0_sample_005,Glycine,glycine,reporter,2,0,M+0,0.27278382017524072
condition0,theta0_sample_005,Glycine,glycine,reporter,2,1,M+1,0.054432359649518362
condition0,theta0_sample_005,Glycine,glycine,reporter,2,2,M+2,0.67278382017524052
condition0,theta0_sample_005,Serine,serine,reporter,3,0,M+0,0.27278382017524072
condition0,theta0_sample_005,Serine,serine,reporter,3,1,M+1,0.027216179824759181
condition0,theta0_sample_005,Serine,serine,reporter,3,2,M+2,0.027216179824759181
condition0,theta0_sample_005,Serine,serine,reporter,3,3,M+3,0.67278382017524052
condition0,theta0_sample_006,Pyruvate,pyruvate,direct,3,0,M+0,0.25335713317814229
condition0,theta0_sample_006,Pyruvate,pyruvate,direct,3,1,M+1,0.044476334096621141
condition0,theta0_sample_006,Pyruvate,pyruvate,direct,3,2,M+2,0.050975932272330556
condition0,theta0_sample_006,Pyruvate,pyruvate,direct,3,3,M+3,0.65119060045290567
condition0,theta0_sample_006,Alanine,alanine,reporter,3,0,M+0,0.25335713317814229
condition0,theta0_sample_006,Alanine,alanine,reporter,3,1,M+1,0.044476334096621141
condition0,theta0_sample_006,Alanine,alanine,reporter,3,2,M+2,0.050975932272330556
condition0,theta0_sample_006,Alanine,alanine,reporter,3,3,M+3,0.65119060045290567
condition0,theta0_sample_006,Lactate,lactate,reporter,3,0,M+0,0.25335713317814229
condition0,theta0_sample_006,Lactate,lactate,reporter,3,1,M+1,0.044476334096621141
condition0,theta0_sample_006,Lactate,lactate,reporter,3,2,M+2,0.050975932272330556
condition0,theta0_sample_006,Lactate,lactate,reporter,3,3,M+3,0.65119060045290567
condition0,theta0_sample_006,Citrate,citrate,reporter,6,0,M+0,0.017259228623872067
condition0,theta0_sample_006,Citrate,citrate,reporter,6,1,M+1,0.036246425097427051
condition0,theta0_sample_006,Citrate,citrate,reporter,6,2,M+2,0.10104590109462207
condition0,theta0_sample_006,Citrate,citrate,reporter,6,3,M+3,0.14644708127485029
condition0,theta0_sample_006,Citrate,citrate,reporter,6,4,M+4,0.26004243169908414
condition0,theta0_sample_006,Citrate,citrate,reporter,6,5,M+5,0.15160279116842212
condition0,theta0_sample_006,Citrate,citrate,reporter,6,6,M+6,0.28735614104172086
condition0,theta0_sample_006,aKG,akg,direct,5,0,M+0,0.021962885537366056
condition0,theta0_sample_006,aKG,akg,direct,5,1,M+1,0.060930361907014001
condition0,theta0_sample_006,aKG,akg,direct,5,2,M+2,0.13232555267807036
condition0,theta0_sample_006,aKG,akg,direct,5,3,M+3,0.27967437701647335
condition0,theta0_sample_006,aKG,akg,direct,5,4,M+4,0.19013871261795365
condition0,theta0_sample_006,aKG,akg,direct,5,5,M+5,0.31496811024312127
condition0,theta0_sample_006,Succinate,succinate,direct,4,0,M+0,0.049571920021769751
condition0,theta0_sample_006,Succinate,succinate,direct,4,1,M+1,0.077041454364263559
condition0,theta0_sample_006,Succinate,succinate,direct,4,2,M+2,0.29032600752882803
condition0,theta0_sample_006,Succinate,succinate,direct,4,3,M+3,0.18993594176247297
condition0,theta0_sample_006,Succinate,succinate,direct,4,4,M+4,0.39312467632266485
condition0,theta0_sample_006,Fumarate,fumarate,direct,4,0,M+0,0.049571920021769751
condition0,theta0_sample_006,Fumarate,fumarate,direct,4,1,M+1,0.077041454364263545
condition0,theta0_sample_006,Fumarate,fumarate,direct,4,2,M+2,0.29032600752882798
condition0,theta0_sample_006,Fumarate,fumarate,direct,4,3,M+3,0.18993594176247297
condition0,theta0_sample_006,Fumarate,fumarate,direct,4,4,M+4,0.39312467632266485
condition0,theta0_sample_006,Malate,malate,direct,4,0,M+0,0.049747972602258793
condition0,theta0_sample_006,Malate,malate,direct,4,1,M+1,0.076708063730025047
condition0,theta0_sample_006,Malate,malate,direct,4,2,M+2,0.29088789676147203
condition0,theta0_sample_006,Malate,malate,direct,4,3,M+3,0.18910812487794418
condition0,theta0_sample_006,Malate,malate,direct,4,4,M+4,0.39354794202829896
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,0,M+0,0.021962885537366052
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,1,M+1,0.060930361907014001
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,2,M+2,0.13232555267807036
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,3,M+3,0.27967437701647341
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,4,M+4,0.19013871261795368
condition0,theta0_sample_006,Glutamine,glutamine,direct,5,5,M+5,0.31496811024312132
condition0,theta0_sample_006,Aspartate,aspartate,reporter,4,0,M+0,0.06058854453949683
condition0,theta0_sample_006,Aspartate,aspartate,reporter,4,1,M+1,0.12080251288114334
condition0,theta0_sample_006,Aspartate,aspartate,reporter,4,2,M+2,0.19621335552382954
condition0,theta0_sample_006,Aspartate,aspartate,reporter,4,3,M+3,0.20281157215092196
condition0,theta0_sample_006,Aspartate,aspartate,reporter,4,4,M+4,0.41958401490460717
condition0,theta0_sample_006,Glycine,glycine,reporter,2,0,M+0,0.26780097408785636
condition0,theta0_sample_006,Glycine,glycine,reporter,2,1,M+1,0.064398051824287109
condition0,theta0_sample_006,Glycine,glycine,reporter,2,2,M+2,0.66780097408785621
condition0,theta0_sample_006,Serine,serine,reporter,3,0,M+0,0.26780097408785636
condition0,theta0_sample_006,Serine,serine,reporter,3,1,M+1,0.032199025912143554
condition0,theta0_sample_006,Serine,serine,reporter,3,2,M+2,0.032199025912143554
condition0,theta0_sample_006,Serine,serine,reporter,3,3,M+3,0.66780097408785621
condition0,theta0_sample_007,Pyruvate,pyruvate,direct,3,0,M+0,0.2634305223514985
condition0,theta0_sample_007,Pyruvate,pyruvate,direct,3,1,M+1,0.035449364101770464
condition0,theta0_sample_007,Pyruvate,pyruvate,direct,3,2,M+2,0.038809704741963845
condition0,theta0_sample_007,Pyruvate,pyruvate,direct,3,3,M+3,0.66231040880476733
condition0,theta0_sample_007,Alanine,alanine,reporter,3,0,M+0,0.2634305223514985
condition0,theta0_sample_007,Alanine,alanine,reporter,3,1,M+1,0.035449364101770464
condition0,theta0_sample_007,Alanine,alanine,reporter,3,2,M+2,0.038809704741963845
condition0,theta0_sample_007,Alanine,alanine,reporter,3,3,M+3,0.66231040880476733
condition0,theta0_sample_007,Lactate,lactate,reporter,3,0,M+0,0.2634305223514985
condition0,theta0_sample_007,Lactate,lactate,reporter,3,1,M+1,0.035449364101770464
condition0,theta0_sample_007,Lactate,lactate,reporter,3,2,M+2,0.038809704741963845
condition0,theta0_sample_007,Lactate,lactate,reporter,3,3,M+3,0.66231040880476733
condition0,theta0_sample_007,Citrate,citrate,reporter,6,0,M+0,0.017084780020627223
condition0,theta0_sample_007,Citrate,citrate,reporter,6,1,M+1,0.035231317186555394
condition0,theta0_sample_007,Citrate,citrate,reporter,6,2,M+2,0.10224106928193959
condition0,theta0_sample_007,Citrate,citrate,reporter,6,3,M+3,0.1439671271016057
condition0,theta0_sample_007,Citrate,citrate,reporter,6,4,M+4,0.26656692443886842
condition0,theta0_sample_007,Citrate,citrate,reporter,6,5,M+5,0.1473352266331483
condition0,theta0_sample_007,Citrate,citrate,reporter,6,6,M+6,0.28757355533725582
condition0,theta0_sample_007,aKG,akg,direct,5,0,M+0,0.022250601695939027
condition0,theta0_sample_007,aKG,akg,direct,5,1,M+1,0.061201836326457808
condition0,theta0_sample_007,aKG,akg,direct,5,2,M+2,0.13211750016655952
condition0,theta0_sample_007,aKG,akg,direct,5,3,M+3,0.27996475617305244
condition0,theta0_sample_007,aKG,akg,direct,5,4,M+4,0.18765763336869104
condition0,theta0_sample_007,aKG,akg,direct,5,5,M+5,0.31680767226930057
condition0,theta0_sample_007,Succinate,succinate,direct,4,0,M+0,0.047640167993615319
condition0,theta0_sample_007,Succinate,succinate,direct,4,1,M+1,0.082594875165692513
condition0,theta0_sample_007,Succinate,succinate,direct,4,2,M+2,0.28163361177482038
condition0,theta0_sample_007,Succinate,succinate,direct,4,3,M+3,0.19838747897882111
condition0,theta0_sample_007,Succinate,succinate,direct,4,4,M+4,0.38974386608705114
condition0,theta0_sample_007,Fumarate,fumarate,direct,4,0,M+0,0.047640167993615319
condition0,theta0_sample_007,Fumarate,fumarate,direct,4,1,M+1,0.082594875165692513
condition0,theta0_sample_007,Fumarate,fumarate,direct,4,2,M+2,0.28163361177482038
condition0,theta0_sample_007,Fumarate,fumarate,direct,4,3,M+3,0.19838747897882114
condition0,theta0_sample_007,Fumarate,fumarate,direct,4,4,M+4,0.38974386608705119
condition0,theta0_sample_007,Malate,malate,direct,4,0,M+0,0.048318005030014398
condition0,theta0_sample_007,Malate,malate,direct,4,1,M+1,0.081275177773834625
condition0,theta0_sample_007,Malate,malate,direct,4,2,M+2,0.28384509965489696
condition0,theta0_sample_007,Malate,malate,direct,4,3,M+3,0.19521224724864528
condition0,theta0_sample_007,Malate,malate,direct,4,4,M+4,0.39134947029260919
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,0,M+0,0.022250601695939023
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,1,M+1,0.061201836326457808
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,2,M+2,0.13211750016655952
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,3,M+3,0.27996475617305244
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,4,M+4,0.18765763336869101
condition0,theta0_sample_007,Glutamine,glutamine,direct,5,5,M+5,0.31680767226930057
condition0,theta0_sample_007,Aspartate,aspartate,reporter,4,0,M+0,0.0584605780750991
condition0,theta0_sample_007,Aspartate,aspartate,reporter,4,1,M+1,0.11745143255629824
condition0,theta0_sample_007,Aspartate,aspartate,reporter,4,2,M+2,0.2051373683498009
condition0,theta0_sample_007,Aspartate,aspartate,reporter,4,3,M+3,0.2035286533311077
condition0,theta0_sample_007,Aspartate,aspartate,reporter,4,4,M+4,0.41542196768769452
condition0,theta0_sample_007,Glycine,glycine,reporter,2,0,M+0,0.27095342504246989
condition0,theta0_sample_007,Glycine,glycine,reporter,2,1,M+1,0.058093149915060399
condition0,theta0_sample_007,Glycine,glycine,reporter,2,2,M+2,0.67095342504246991
condition0,theta0_sample_007,Serine,serine,reporter,3,0,M+0,0.27095342504246989
condition0,theta0_sample_007,Serine,serine,reporter,3,1,M+1,0.029046574957530193
condition0,theta0_sample_007,Serine,serine,reporter,3,2,M+2,0.0290465749575302
condition0,theta0_sample_007,Serine,serine,reporter,3,3,M+3,0.67095342504246991
condition0,theta0_sample_008,Pyruvate,pyruvate,direct,3,0,M+0,0.2671323263514585
condition0,theta0_sample_008,Pyruvate,pyruvate,direct,3,1,M+1,0.032662694502069281
condition0,theta0_sample_008,Pyruvate,pyruvate,direct,3,2,M+2,0.033277631941486016
condition0,theta0_sample_008,Pyruvate,pyruvate,direct,3,3,M+3,0.66692734720498625
condition0,theta0_sample_008,Alanine,alanine,reporter,3,0,M+0,0.2671323263514585
condition0,theta0_sample_008,Alanine,alanine,reporter,3,1,M+1,0.032662694502069281
condition0,theta0_sample_008,Alanine,alanine,reporter,3,2,M+2,0.033277631941486016
condition0,theta0_sample_008,Alanine,alanine,reporter,3,3,M+3,0.66692734720498625
condition0,theta0_sample_008,Lactate,lactate,reporter,3,0,M+0,0.2671323263514585
condition0,theta0_sample_008,Lactate,lactate,reporter,3,1,M+1,0.032662694502069281
condition0,theta0_sample_008,Lactate,lactate,reporter,3,2,M+2,0.033277631941486016
condition0,theta0_sample_008,Lactate,lactate,reporter,3,3,M+3,0.66692734720498625
condition0,theta0_sample_008,Citrate,citrate,reporter,6,0,M+0,0.017305727184474297
condition0,theta0_sample_008,Citrate,citrate,reporter,6,1,M+1,0.035950990909630623
condition0,theta0_sample_008,Citrate,citrate,reporter,6,2,M+2,0.10098411177529716
condition0,theta0_sample_008,Citrate,citrate,reporter,6,3,M+3,0.14571112022022048
condition0,theta0_sample_008,Citrate,citrate,reporter,6,4,M+4,0.26522798456498742
condition0,theta0_sample_008,Citrate,citrate,reporter,6,5,M+5,0.14488490545317698
condition0,theta0_sample_008,Citrate,citrate,reporter,6,6,M+6,0.28993515989221358
condition0,theta0_sample_008,aKG,akg,direct,5,0,M+0,0.022613033884344082
condition0,theta0_sample_008,aKG,akg,direct,5,1,M+1,0.06149550267526941
condition0,theta0_sample_008,aKG,akg,direct,5,2,M+2,0.13180711286802926
condition0,theta0_sample_008,aKG,akg,direct,5,3,M+3,0.28049693140368598
condition0,theta0_sample_008,aKG,akg,direct,5,4,M+4,0.18453761846574276
condition0,theta0_sample_008,aKG,akg,direct,5,5,M+5,0.31904980070292899
condition0,theta0_sample_008,Succinate,succinate,direct,4,0,M+0,0.047373996226753638
condition0,theta0_sample_008,Succinate,succinate,direct,4,1,M+1,0.084833781656253646
condition0,theta0_sample_008,Succinate,succinate,direct,4,2,M+2,0.27847095527616439
condition0,theta0_sample_008,Succinate,succinate,direct,4,3,M+3,0.19906075957189615
condition0,theta0_sample_008,Succinate,succinate,direct,4,4,M+4,0.39026050726893263
condition0,theta0_sample_008,Fumarate,fumarate,direct,4,0,M+0,0.047373996226753638
condition0,theta0_sample_008,Fumarate,fumarate,direct,4,1,M+1,0.084833781656253646
condition0,theta0_sample_008,Fumarate,fumarate,direct,4,2,M+2,0.27847095527616439
condition0,theta0_sample_008,Fumarate,fumarate,direct,4,3,M+3,0.19906075957189615
condition0,theta0_sample_008,Fumarate,fumarate,direct,4,4,M+4,0.39026050726893269
condition0,theta0_sample_008,Malate,malate,direct,4,0,M+0,0.04763577638783624
condition0,theta0_sample_008,Malate,malate,direct,4,1,M+1,0.084312816828348597
condition0,theta0_sample_008,Malate,malate,direct,4,2,M+2,0.27934009515409286
condition0,theta0_sample_008,Malate,malate,direct,4,3,M+3,0.19783825365542401
condition0,theta0_sample_008,Malate,malate,direct,4,4,M+4,0.39087305797429883
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,0,M+0,0.022613033884344078
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,1,M+1,0.06149550267526941
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,2,M+2,0.13180711286802926
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,3,M+3,0.28049693140368598
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,4,M+4,0.18453761846574274
condition0,theta0_sample_008,Glutamine,glutamine,direct,5,5,M+5,0.31904980070292899
condition0,theta0_sample_008,Aspartate,aspartate,reporter,4,0,M+0,0.057971728249160186
condition0,theta0_sample_008,Aspartate,aspartate,reporter,4,1,M+1,0.11985593638793703
condition0,theta0_sample_008,Aspartate,aspartate,reporter,4,2,M+2,0.20144353561855957
condition0,theta0_sample_008,Aspartate,aspartate,reporter,4,3,M+3,0.20565820660242928
condition0,theta0_sample_008,Aspartate,aspartate,reporter,4,4,M+4,0.41507059314191425
condition0,theta0_sample_008,Glycine,glycine,reporter,2,0,M+0,0.26854427200456887
condition0,theta0_sample_008,Glycine,glycine,reporter,2,1,M+1,0.062911455990862258
condition0,theta0_sample_008,Glycine,glycine,reporter,2,2,M+2,0.6685442720045689
condition0,theta0_sample_008,Serine,serine,reporter,3,0,M+0,0.26854427200456887
condition0,theta0_sample_008,Serine,serine,reporter,3,1,M+1,0.031455727995431122
condition0,theta0_sample_008,Serine,serine,reporter,3,2,M+2,0.031455727995431136
condition0,theta0_sample_008,Serine,serine,reporter,3,3,M+3,0.6685442720045689
condition0,theta0_sample_009,Pyruvate,pyruvate,direct,3,0,M+0,0.25677730191524989
condition0,theta0_sample_009,Pyruvate,pyruvate,direct,3,1,M+1,0.042072242574798656
condition0,theta0_sample_009,Pyruvate,pyruvate,direct,3,2,M+2,0.045523609104653126
condition0,theta0_sample_009,Pyruvate,pyruvate,direct,3,3,M+3,0.65562684640529845
condition0,theta0_sample_009,Alanine,alanine,reporter,3,0,M+0,0.25677730191524989
condition0,theta0_sample_009,Alanine,alanine,reporter,3,1,M+1,0.042072242574798656
condition0,theta0_sample_009,Alanine,alanine,reporter,3,2,M+2,0.045523609104653126
condition0,theta0_sample_009,Alanine,alanine,reporter,3,3,M+3,0.65562684640529845
condition0,theta0_sample_009,Lactate,lactate,reporter,3,0,M+0,0.25677730191524989
condition0,theta0_sample_009,Lactate,lactate,reporter,3,1,M+1,0.042072242574798656
condition0,theta0_sample_009,Lactate,lactate,reporter,3,2,M+2,0.045523609104653126
condition0,theta0_sample_009,Lactate,lactate,reporter,3,3,M+3,0.65562684640529845
condition0,theta0_sample_009,Citrate,citrate,reporter,6,0,M+0,0.017975569680570382
condition0,theta0_sample_009,Citrate,citrate,reporter,6,1,M+1,0.037216094612471655
condition0,theta0_sample_009,Citrate,citrate,reporter,6,2,M+2,0.10009627137124735
condition0,theta0_sample_009,Citrate,citrate,reporter,6,3,M+3,0.14776119442146352
condition0,theta0_sample_009,Citrate,citrate,reporter,6,4,M+4,0.25783417549493926
condition0,theta0_sample_009,Citrate,citrate,reporter,6,5,M+5,0.1467290891149608
condition0,theta0_sample_009,Citrate,citrate,reporter,6,6,M+6,0.29238760530434688
condition0,theta0_sample_009,aKG,akg,direct,5,0,M+0,0.022561194256211399
condition0,theta0_sample_009,aKG,akg,direct,5,1,M+1,0.06129862523257984
condition0,theta0_sample_009,aKG,akg,direct,5,2,M+2,0.13169663480556082
condition0,theta0_sample_009,aKG,akg,direct,5,3,M+3,0.28095426640127347
condition0,theta0_sample_009,aKG,akg,direct,5,4,M+4,0.18500109056939398
condition0,theta0_sample_009,aKG,akg,direct,5,5,M+5,0.31848818873498025
condition0,theta0_sample_009,Succinate,succinate,direct,4,0,M+0,0.050452176102472504
condition0,theta0_sample_009,Succinate,succinate,direct,4,1,M+1,0.076848683533220483
condition0,theta0_sample_009,Succinate,succinate,direct,4,2,M+2,0.29116987269068767
condition0,theta0_sample_009,Succinate,succinate,direct,4,3,M+3,0.18530549960907311
condition0,theta0_sample_009,Succinate,succinate,direct,4,4,M+4,0.39622376806454596
